label,prediction,confidence,fragility,type
4,2,0.4058416187763214,0.5941583812236786,adversarial
6,6,0.9247666001319885,0.07523339986801147,adversarial
9,9,0.9251634478569031,0.07483655214309692,adversarial
2,4,0.5618147850036621,0.4381852149963379,adversarial
7,7,0.999782383441925,0.00021761655807495117,adversarial
2,3,0.2682640552520752,0.7317359447479248,adversarial
0,0,0.999580442905426,0.0004195570945739746,adversarial
5,3,0.44636306166648865,0.5536369383335114,adversarial
2,6,0.9891446232795715,0.010855376720428467,adversarial
9,8,0.9294588565826416,0.0705411434173584,adversarial
7,7,0.9999653100967407,3.4689903259277344e-05,adversarial
5,5,0.8343372941017151,0.1656627058982849,adversarial
0,0,0.9563667178153992,0.04363328218460083,adversarial
7,5,0.4755033254623413,0.5244966745376587,adversarial
0,8,0.8161279559135437,0.1838720440864563,adversarial
3,7,0.8688153028488159,0.13118469715118408,adversarial
5,2,0.26862695813179016,0.7313730418682098,adversarial
5,4,0.965836763381958,0.03416323661804199,adversarial
3,4,0.6120481491088867,0.3879518508911133,adversarial
8,9,0.9481452703475952,0.051854729652404785,adversarial
7,7,0.3281165659427643,0.6718834340572357,adversarial
7,6,0.8204020857810974,0.1795979142189026,adversarial
9,1,0.9341820478439331,0.0658179521560669,adversarial
6,5,0.9707095623016357,0.029290437698364258,adversarial
5,6,0.8667502403259277,0.13324975967407227,adversarial
8,4,0.5282478332519531,0.4717521667480469,adversarial
9,9,0.7678582072257996,0.23214179277420044,adversarial
0,2,0.7944338321685791,0.2055661678314209,adversarial
1,1,0.9857825040817261,0.014217495918273926,adversarial
9,1,0.7119142413139343,0.2880857586860657,adversarial
4,7,0.647122859954834,0.352877140045166,adversarial
0,9,0.996096670627594,0.003903329372406006,adversarial
0,0,0.9918450713157654,0.00815492868423462,adversarial
1,9,0.9945337772369385,0.0054662227630615234,adversarial
7,2,0.4997307360172272,0.5002692639827728,adversarial
2,4,0.9933241009712219,0.006675899028778076,adversarial
2,5,0.9832795858383179,0.01672041416168213,adversarial
8,9,0.8711565732955933,0.12884342670440674,adversarial
5,5,0.7567835450172424,0.24321645498275757,adversarial
9,7,0.40629056096076965,0.5937094390392303,adversarial
8,8,0.6270946860313416,0.37290531396865845,adversarial
2,2,0.8815063834190369,0.11849361658096313,adversarial
8,8,0.6915768384933472,0.30842316150665283,adversarial
0,8,0.9663206338882446,0.03367936611175537,adversarial
6,6,0.9985139966011047,0.0014860033988952637,adversarial
6,6,0.9905954599380493,0.009404540061950684,adversarial
8,8,0.9996211528778076,0.0003788471221923828,adversarial
6,4,0.5861346125602722,0.4138653874397278,adversarial
9,9,0.39279845356941223,0.6072015464305878,adversarial
6,5,0.7144373655319214,0.2855626344680786,adversarial
1,0,0.7972543239593506,0.20274567604064941,adversarial
1,1,0.9421868324279785,0.057813167572021484,adversarial
5,5,0.9161246418952942,0.08387535810470581,adversarial
3,5,0.786675214767456,0.21332478523254395,adversarial
5,3,0.799328625202179,0.20067137479782104,adversarial
0,0,0.6551382541656494,0.3448617458343506,adversarial
7,5,0.4466150104999542,0.5533849895000458,adversarial
6,6,0.9966997504234314,0.0033002495765686035,adversarial
1,1,0.45640406012535095,0.543595939874649,adversarial
4,7,0.6016820669174194,0.39831793308258057,adversarial
4,6,0.9975674152374268,0.002432584762573242,adversarial
1,1,0.9950619339942932,0.004938066005706787,adversarial
1,1,0.9983859062194824,0.0016140937805175781,adversarial
8,0,0.5496633648872375,0.45033663511276245,adversarial
1,1,0.7685643434524536,0.2314356565475464,adversarial
1,1,0.8562583327293396,0.1437416672706604,adversarial
2,2,0.9396443367004395,0.06035566329956055,adversarial
3,4,0.4559280276298523,0.5440719723701477,adversarial
4,4,0.8086901903152466,0.19130980968475342,adversarial
9,7,0.9970171451568604,0.0029828548431396484,adversarial
9,1,0.6904738545417786,0.30952614545822144,adversarial
5,3,0.9757558107376099,0.024244189262390137,adversarial
2,2,0.895913302898407,0.10408669710159302,adversarial
7,2,0.48558494448661804,0.514415055513382,adversarial
3,4,0.999848484992981,0.00015151500701904297,adversarial
3,5,0.9720209836959839,0.027979016304016113,adversarial
6,3,0.758684515953064,0.24131548404693604,adversarial
9,1,0.9728931784629822,0.027106821537017822,adversarial
6,6,0.9991784691810608,0.000821530818939209,adversarial
9,9,0.8916268348693848,0.10837316513061523,adversarial
8,5,0.3878414034843445,0.6121585965156555,adversarial
8,2,0.23419828712940216,0.7658017128705978,adversarial
6,4,0.7797911763191223,0.22020882368087769,adversarial
7,7,0.9842565655708313,0.0157434344291687,adversarial
4,4,0.9905095100402832,0.009490489959716797,adversarial
7,5,0.4008324146270752,0.5991675853729248,adversarial
2,4,0.9930425882339478,0.006957411766052246,adversarial
3,5,0.8419593572616577,0.15804064273834229,adversarial
8,3,0.39674320816993713,0.6032567918300629,adversarial
0,0,0.7922977209091187,0.20770227909088135,adversarial
9,9,0.9208287596702576,0.07917124032974243,adversarial
0,9,0.9970169067382812,0.00298309326171875,adversarial
7,7,0.9869216680526733,0.01307833194732666,adversarial
8,8,0.9112352132797241,0.08876478672027588,adversarial
1,1,0.9404194355010986,0.05958056449890137,adversarial
2,5,0.8259001970291138,0.17409980297088623,adversarial
3,4,0.5119906663894653,0.48800933361053467,adversarial
2,8,0.8264503479003906,0.17354965209960938,adversarial
4,2,0.5795557498931885,0.4204442501068115,adversarial
2,2,0.3550011217594147,0.6449988782405853,adversarial
9,9,0.5507748126983643,0.44922518730163574,adversarial
0,0,0.8213436603546143,0.17865633964538574,adversarial
3,0,0.5939432978630066,0.4060567021369934,adversarial
8,8,0.9999715089797974,2.849102020263672e-05,adversarial
9,9,0.6764398217201233,0.3235601782798767,adversarial
6,4,0.6924514770507812,0.30754852294921875,adversarial
5,5,0.9925806522369385,0.0074193477630615234,adversarial
5,3,0.5294418931007385,0.4705581068992615,adversarial
2,0,0.6789572238922119,0.3210427761077881,adversarial
4,5,0.3722343444824219,0.6277656555175781,adversarial
1,9,0.5882846713066101,0.4117153286933899,adversarial
0,0,0.5441887974739075,0.45581120252609253,adversarial
6,6,0.9896430969238281,0.010356903076171875,adversarial
1,9,0.43816205859184265,0.5618379414081573,adversarial
8,7,0.3354851305484772,0.6645148694515228,adversarial
4,2,0.447680801153183,0.552319198846817,adversarial
5,5,0.8571194410324097,0.14288055896759033,adversarial
5,3,0.8790885806083679,0.12091141939163208,adversarial
5,5,0.9878831505775452,0.012116849422454834,adversarial
0,2,0.609370768070221,0.39062923192977905,adversarial
8,7,0.9249981045722961,0.07500189542770386,adversarial
9,9,0.8915379643440247,0.10846203565597534,adversarial
0,3,0.5380680561065674,0.4619319438934326,adversarial
5,2,0.7679409980773926,0.23205900192260742,adversarial
7,7,0.9299885034561157,0.07001149654388428,adversarial
9,9,0.9945003986358643,0.005499601364135742,adversarial
6,6,0.3656132221221924,0.6343867778778076,adversarial
3,5,0.9786072969436646,0.02139270305633545,adversarial
4,4,0.7902835011482239,0.20971649885177612,adversarial
6,4,0.5327984690666199,0.4672015309333801,adversarial
4,4,0.8528866171836853,0.1471133828163147,adversarial
9,9,0.6082826852798462,0.3917173147201538,adversarial
7,5,0.979741096496582,0.02025890350341797,adversarial
1,1,0.5699471235275269,0.43005287647247314,adversarial
2,0,0.5524579882621765,0.4475420117378235,adversarial
5,7,0.9422311782836914,0.057768821716308594,adversarial
2,7,0.7305619716644287,0.2694380283355713,adversarial
8,1,0.4834635555744171,0.5165364444255829,adversarial
0,0,0.8515166640281677,0.14848333597183228,adversarial
2,4,0.8455446362495422,0.15445536375045776,adversarial
2,4,0.7346051931381226,0.26539480686187744,adversarial
9,9,0.9997759461402893,0.00022405385971069336,adversarial
8,8,0.896461009979248,0.10353899002075195,adversarial
1,1,0.9447494745254517,0.05525052547454834,adversarial
9,9,0.9636439085006714,0.03635609149932861,adversarial
7,7,0.6270121932029724,0.3729878067970276,adversarial
7,5,0.3906738758087158,0.6093261241912842,adversarial
3,6,0.8108068704605103,0.18919312953948975,adversarial
1,1,0.988446831703186,0.011553168296813965,adversarial
4,5,0.2561124861240387,0.7438875138759613,adversarial
1,1,0.3723898231983185,0.6276101768016815,adversarial
1,0,0.9215971827507019,0.0784028172492981,adversarial
3,3,0.3311443328857422,0.6688556671142578,adversarial
8,2,0.769987940788269,0.23001205921173096,adversarial
8,8,0.9969164133071899,0.0030835866928100586,adversarial
1,1,0.947125256061554,0.052874743938446045,adversarial
9,1,0.5855252146720886,0.4144747853279114,adversarial
3,5,0.9197849631309509,0.08021503686904907,adversarial
8,0,0.9982688426971436,0.0017311573028564453,adversarial
9,9,0.9946581721305847,0.005341827869415283,adversarial
5,3,0.6766197085380554,0.3233802914619446,adversarial
1,9,0.990784764289856,0.009215235710144043,adversarial
1,1,0.8184555768966675,0.18154442310333252,adversarial
6,6,0.9434378743171692,0.05656212568283081,adversarial
2,7,0.7336787581443787,0.26632124185562134,adversarial
7,4,0.5426747798919678,0.4573252201080322,adversarial
2,5,0.7160600423812866,0.2839399576187134,adversarial
6,5,0.8268010020256042,0.17319899797439575,adversarial
2,4,0.8357598185539246,0.16424018144607544,adversarial
6,4,0.653130054473877,0.34686994552612305,adversarial
9,9,0.5802104473114014,0.41978955268859863,adversarial
6,3,0.9342038631439209,0.0657961368560791,adversarial
0,0,0.8517429828643799,0.14825701713562012,adversarial
1,9,0.9079207181930542,0.0920792818069458,adversarial
3,5,0.8756850361824036,0.12431496381759644,adversarial
9,9,0.8407689332962036,0.1592310667037964,adversarial
3,5,0.8577123880386353,0.14228761196136475,adversarial
8,8,0.9375184178352356,0.062481582164764404,adversarial
8,2,0.946485698223114,0.053514301776885986,adversarial
8,1,0.47050297260284424,0.5294970273971558,adversarial
2,6,0.9998964071273804,0.0001035928726196289,adversarial
9,9,0.6349989175796509,0.3650010824203491,adversarial
1,3,0.7762691974639893,0.22373080253601074,adversarial
2,4,0.9896977543830872,0.010302245616912842,adversarial
6,6,0.6176835298538208,0.3823164701461792,adversarial
0,0,0.9323497414588928,0.06765025854110718,adversarial
5,4,0.43028852343559265,0.5697114765644073,adversarial
0,5,0.9500323534011841,0.04996764659881592,adversarial
7,5,0.5581774711608887,0.44182252883911133,adversarial
7,4,0.5911836624145508,0.4088163375854492,adversarial
7,7,0.7264286279678345,0.2735713720321655,adversarial
9,9,0.7317233085632324,0.2682766914367676,adversarial
4,4,0.9558204412460327,0.044179558753967285,adversarial
5,6,0.561359167098999,0.438640832901001,adversarial
0,0,0.5174015760421753,0.4825984239578247,adversarial
2,8,0.954838752746582,0.04516124725341797,adversarial
3,5,0.5762300491333008,0.4237699508666992,adversarial
5,3,0.6793047785758972,0.3206952214241028,adversarial
5,4,0.3424920439720154,0.6575079560279846,adversarial
8,8,0.5574625134468079,0.44253748655319214,adversarial
9,9,0.9469835162162781,0.053016483783721924,adversarial
1,9,0.861478328704834,0.13852167129516602,adversarial
2,4,0.9812082052230835,0.018791794776916504,adversarial
7,0,0.602444589138031,0.397555410861969,adversarial
1,9,0.9784824252128601,0.021517574787139893,adversarial
3,3,0.5351712107658386,0.4648287892341614,adversarial
4,5,0.9292676448822021,0.07073235511779785,adversarial
6,6,0.8488444089889526,0.15115559101104736,adversarial
9,7,0.9049601554870605,0.09503984451293945,adversarial
1,1,0.7083454728126526,0.2916545271873474,adversarial
0,7,0.9518263936042786,0.048173606395721436,adversarial
7,3,0.351304829120636,0.648695170879364,adversarial
1,1,0.9377691149711609,0.06223088502883911,adversarial
9,9,0.6000593900680542,0.3999406099319458,adversarial
5,5,0.9844400882720947,0.015559911727905273,adversarial
8,1,0.3147110939025879,0.6852889060974121,adversarial
1,8,0.9999946355819702,5.364418029785156e-06,adversarial
9,9,0.8857200145721436,0.11427998542785645,adversarial
9,9,0.4825085401535034,0.5174914598464966,adversarial
7,5,0.539630115032196,0.46036988496780396,adversarial
9,9,0.9984117746353149,0.0015882253646850586,adversarial
8,0,0.3138110339641571,0.6861889660358429,adversarial
3,5,0.6628383994102478,0.3371616005897522,adversarial
0,0,0.45046553015708923,0.5495344698429108,adversarial
2,6,0.7858347296714783,0.21416527032852173,adversarial
6,6,0.8284335732460022,0.1715664267539978,adversarial
0,9,0.4870045781135559,0.5129954218864441,adversarial
2,5,0.6493990421295166,0.3506009578704834,adversarial
2,4,0.45410749316215515,0.5458925068378448,adversarial
4,4,0.39990049600601196,0.600099503993988,adversarial
0,0,0.9098381996154785,0.09016180038452148,adversarial
8,8,0.9530153870582581,0.04698461294174194,adversarial
4,3,0.38273289799690247,0.6172671020030975,adversarial
8,0,0.7345889806747437,0.26541101932525635,adversarial
1,1,0.9988930821418762,0.0011069178581237793,adversarial
2,5,0.9955370426177979,0.0044629573822021484,adversarial
7,7,0.9484917521476746,0.05150824785232544,adversarial
2,4,0.6916384100914001,0.30836158990859985,adversarial
7,4,0.9840428233146667,0.015957176685333252,adversarial
9,1,0.6799246668815613,0.3200753331184387,adversarial
5,5,0.5541368722915649,0.44586312770843506,adversarial
2,2,0.8010987639427185,0.1989012360572815,adversarial
2,4,0.8033217787742615,0.19667822122573853,adversarial
9,9,0.6617734432220459,0.3382265567779541,adversarial
2,5,0.5229818820953369,0.4770181179046631,adversarial
6,4,0.623711347579956,0.37628865242004395,adversarial
5,2,0.5879735350608826,0.41202646493911743,adversarial
7,4,0.9856875538825989,0.014312446117401123,adversarial
2,4,0.9980795383453369,0.001920461654663086,adversarial
5,5,0.7361487150192261,0.2638512849807739,adversarial
6,6,0.6520425081253052,0.3479574918746948,adversarial
5,6,0.9002031683921814,0.0997968316078186,adversarial
1,7,0.5077553391456604,0.4922446608543396,adversarial
8,5,0.7000100016593933,0.2999899983406067,adversarial
2,6,0.9730070233345032,0.026992976665496826,adversarial
6,2,0.8739874958992004,0.12601250410079956,adversarial
8,8,0.9932675361633301,0.006732463836669922,adversarial
6,3,0.9283970594406128,0.07160294055938721,adversarial
3,5,0.9984203577041626,0.0015796422958374023,adversarial
0,0,0.9964128136634827,0.003587186336517334,adversarial
8,8,0.9859943389892578,0.014005661010742188,adversarial
0,0,0.9630752801895142,0.03692471981048584,adversarial
0,0,0.9882672429084778,0.011732757091522217,adversarial
9,0,0.8345418572425842,0.16545814275741577,adversarial
9,0,0.20075824856758118,0.7992417514324188,adversarial
6,7,0.45998069643974304,0.540019303560257,adversarial
8,8,0.798660159111023,0.20133984088897705,adversarial
0,8,0.9948490262031555,0.005150973796844482,adversarial
6,3,0.5263748168945312,0.47362518310546875,adversarial
6,6,0.7685122489929199,0.23148775100708008,adversarial
0,0,0.8194283843040466,0.18057161569595337,adversarial
7,7,0.6620486378669739,0.3379513621330261,adversarial
9,9,0.9860605001449585,0.013939499855041504,adversarial
8,9,0.4945855438709259,0.5054144561290741,adversarial
0,0,0.8215319514274597,0.17846804857254028,adversarial
5,7,0.9842372536659241,0.015762746334075928,adversarial
0,0,0.999180257320404,0.0008197426795959473,adversarial
9,7,0.9460351467132568,0.053964853286743164,adversarial
6,6,0.9811517596244812,0.0188482403755188,adversarial
0,0,0.9995737671852112,0.00042623281478881836,adversarial
4,4,0.8931319713592529,0.10686802864074707,adversarial
7,7,0.9991676807403564,0.0008323192596435547,adversarial
1,1,0.8813582062721252,0.11864179372787476,adversarial
7,4,0.9544506072998047,0.04554939270019531,adversarial
8,9,0.7273764610290527,0.27262353897094727,adversarial
8,2,0.5333198308944702,0.4666801691055298,adversarial
2,4,0.9875625371932983,0.01243746280670166,adversarial
3,2,0.2976202070713043,0.7023797929286957,adversarial
9,9,0.9984571933746338,0.001542806625366211,adversarial
6,3,0.46649834513664246,0.5335016548633575,adversarial
5,7,0.8946035504341125,0.10539644956588745,adversarial
5,0,0.28891637921333313,0.7110836207866669,adversarial
3,5,0.5799387693405151,0.42006123065948486,adversarial
1,1,0.9984042048454285,0.0015957951545715332,adversarial
5,7,0.47843170166015625,0.5215682983398438,adversarial
3,3,0.3236377239227295,0.6763622760772705,adversarial
0,0,0.9772648811340332,0.022735118865966797,adversarial
2,3,0.27502477169036865,0.7249752283096313,adversarial
5,2,0.9812000393867493,0.018799960613250732,adversarial
2,2,0.6739339828491211,0.3260660171508789,adversarial
7,4,0.5905734896659851,0.4094265103340149,adversarial
3,6,0.9058912396430969,0.09410876035690308,adversarial
8,8,0.9997368454933167,0.0002631545066833496,adversarial
4,4,0.9787890911102295,0.021210908889770508,adversarial
4,7,0.4994390308856964,0.5005609691143036,adversarial
6,6,0.9239028096199036,0.07609719038009644,adversarial
1,0,0.4973736107349396,0.5026263892650604,adversarial
9,9,0.40156838297843933,0.5984316170215607,adversarial
4,5,0.45560991764068604,0.544390082359314,adversarial
1,1,0.9963257908821106,0.0036742091178894043,adversarial
7,7,0.9674553275108337,0.03254467248916626,adversarial
0,0,0.7727296948432922,0.22727030515670776,adversarial
1,3,0.2723403871059418,0.7276596128940582,adversarial
4,0,0.9600411057472229,0.0399588942527771,adversarial
3,7,0.9919799566268921,0.00802004337310791,adversarial
0,0,0.9985485672950745,0.0014514327049255371,adversarial
2,2,0.9449748396873474,0.05502516031265259,adversarial
9,9,0.9047577381134033,0.09524226188659668,adversarial
4,4,0.37214556336402893,0.6278544366359711,adversarial
5,5,0.4705907106399536,0.5294092893600464,adversarial
0,0,0.9745438098907471,0.02545619010925293,adversarial
3,5,0.8246082067489624,0.1753917932510376,adversarial
4,7,0.8397334218025208,0.16026657819747925,adversarial
7,4,0.845145046710968,0.15485495328903198,adversarial
2,0,0.6188471913337708,0.38115280866622925,adversarial
3,4,0.45358341932296753,0.5464165806770325,adversarial
0,0,0.9956971406936646,0.004302859306335449,adversarial
1,9,0.6790424585342407,0.3209575414657593,adversarial
3,4,0.4200989902019501,0.5799010097980499,adversarial
7,4,0.8586184978485107,0.14138150215148926,adversarial
9,9,0.36246931552886963,0.6375306844711304,adversarial
9,9,0.9992582201957703,0.0007417798042297363,adversarial
0,4,0.5604950189590454,0.4395049810409546,adversarial
7,7,0.7820170521736145,0.2179829478263855,adversarial
5,5,0.511232852935791,0.488767147064209,adversarial
6,6,0.7600767612457275,0.23992323875427246,adversarial
7,7,0.9792845249176025,0.02071547508239746,adversarial
1,1,0.9609790444374084,0.03902095556259155,adversarial
2,2,0.34943273663520813,0.6505672633647919,adversarial
2,3,0.9510517120361328,0.04894828796386719,adversarial
7,7,0.9972348809242249,0.0027651190757751465,adversarial
4,2,0.8774505257606506,0.12254947423934937,adversarial
6,6,0.9061263799667358,0.09387362003326416,adversarial
8,0,0.7869444489479065,0.2130555510520935,adversarial
4,6,0.9958003163337708,0.004199683666229248,adversarial
9,9,0.8620159029960632,0.13798409700393677,adversarial
8,8,0.7309061288833618,0.2690938711166382,adversarial
4,7,0.8366771340370178,0.16332286596298218,adversarial
9,9,0.8840568661689758,0.11594313383102417,adversarial
2,0,0.4389099180698395,0.5610900819301605,adversarial
3,3,0.5747605562210083,0.4252394437789917,adversarial
4,6,0.41230690479278564,0.5876930952072144,adversarial
0,0,0.9999464750289917,5.352497100830078e-05,adversarial
2,2,0.30581915378570557,0.6941808462142944,adversarial
5,3,0.510932207107544,0.48906779289245605,adversarial
6,6,0.9842336773872375,0.01576632261276245,adversarial
0,6,0.8742964863777161,0.12570351362228394,adversarial
5,5,0.46150442957878113,0.5384955704212189,adversarial
3,7,0.4037761986255646,0.5962238013744354,adversarial
5,5,0.6294360160827637,0.37056398391723633,adversarial
8,8,0.9999862909317017,1.3709068298339844e-05,adversarial
3,5,0.9742192029953003,0.025780797004699707,adversarial
7,4,0.3463088870048523,0.6536911129951477,adversarial
4,2,0.6600519418716431,0.33994805812835693,adversarial
9,9,0.5709106922149658,0.4290893077850342,adversarial
5,5,0.6759036779403687,0.32409632205963135,adversarial
6,4,0.40127769112586975,0.5987223088741302,adversarial
3,5,0.9352366328239441,0.06476336717605591,adversarial
8,0,0.7044860124588013,0.29551398754119873,adversarial
6,2,0.45550602674484253,0.5444939732551575,adversarial
9,1,0.9999452829360962,5.4717063903808594e-05,adversarial
8,8,0.9652425050735474,0.03475749492645264,adversarial
5,4,0.7493835687637329,0.2506164312362671,adversarial
5,3,0.6062177419662476,0.39378225803375244,adversarial
8,8,0.9997372031211853,0.00026279687881469727,adversarial
3,6,0.9997956156730652,0.00020438432693481445,adversarial
5,5,0.4000169634819031,0.5999830365180969,adversarial
9,1,0.917333722114563,0.08266627788543701,adversarial
0,8,0.6711210608482361,0.3288789391517639,adversarial
4,6,0.2830198407173157,0.7169801592826843,adversarial
2,5,0.923837423324585,0.07616257667541504,adversarial
0,0,0.9041568636894226,0.09584313631057739,adversarial
5,5,0.7339996099472046,0.2660003900527954,adversarial
9,9,0.6710434556007385,0.3289565443992615,adversarial
9,1,0.9648813605308533,0.03511863946914673,adversarial
3,6,0.9026498794555664,0.0973501205444336,adversarial
8,8,0.4449807405471802,0.5550192594528198,adversarial
0,4,0.7345046401023865,0.2654953598976135,adversarial
6,6,0.9890350103378296,0.01096498966217041,adversarial
0,0,0.9365406036376953,0.06345939636230469,adversarial
2,2,0.6133798360824585,0.3866201639175415,adversarial
3,5,0.8694040179252625,0.13059598207473755,adversarial
7,7,0.7769954800605774,0.2230045199394226,adversarial
0,8,0.7564955949783325,0.24350440502166748,adversarial
0,7,0.6993559002876282,0.3006440997123718,adversarial
6,6,0.7941336631774902,0.20586633682250977,adversarial
9,9,0.9925866723060608,0.007413327693939209,adversarial
1,1,0.9863436222076416,0.013656377792358398,adversarial
5,3,0.7695050239562988,0.23049497604370117,adversarial
2,0,0.6237344741821289,0.3762655258178711,adversarial
2,6,0.9718681573867798,0.028131842613220215,adversarial
7,4,0.9972570538520813,0.002742946147918701,adversarial
9,1,0.7507917881011963,0.2492082118988037,adversarial
3,6,0.9996058344841003,0.0003941655158996582,adversarial
9,1,0.8455923795700073,0.15440762042999268,adversarial
3,5,0.9858549237251282,0.014145076274871826,adversarial
5,2,0.3503792881965637,0.6496207118034363,adversarial
2,7,0.41504207253456116,0.5849579274654388,adversarial
2,9,0.2755645215511322,0.7244354784488678,adversarial
2,4,0.937859058380127,0.06214094161987305,adversarial
8,8,1.0,0.0,adversarial
8,0,0.9507820010185242,0.04921799898147583,adversarial
5,4,0.7214990258216858,0.2785009741783142,adversarial
0,0,0.9844098091125488,0.015590190887451172,adversarial
0,0,0.9700402021408081,0.029959797859191895,adversarial
7,7,0.9999468326568604,5.316734313964844e-05,adversarial
0,0,0.6792890429496765,0.3207109570503235,adversarial
3,4,0.9992637038230896,0.0007362961769104004,adversarial
1,1,0.988239049911499,0.011760950088500977,adversarial
6,4,0.4170563817024231,0.5829436182975769,adversarial
5,8,0.5500001907348633,0.4499998092651367,adversarial
0,9,0.5368840098381042,0.46311599016189575,adversarial
9,9,0.9999881982803345,1.1801719665527344e-05,adversarial
2,5,0.5635222792625427,0.4364777207374573,adversarial
6,5,0.6866291165351868,0.31337088346481323,adversarial
7,4,0.9996345043182373,0.0003654956817626953,adversarial
4,2,0.6363646388053894,0.3636353611946106,adversarial
2,2,0.7271242141723633,0.2728757858276367,adversarial
0,8,0.7994093894958496,0.2005906105041504,adversarial
0,0,0.4790046811103821,0.5209953188896179,adversarial
5,7,0.9982054233551025,0.001794576644897461,adversarial
3,2,0.8561094403266907,0.14389055967330933,adversarial
3,3,0.7888203263282776,0.2111796736717224,adversarial
2,5,0.9991563558578491,0.0008436441421508789,adversarial
6,4,0.9912064671516418,0.008793532848358154,adversarial
4,6,0.31233689188957214,0.6876631081104279,adversarial
2,5,0.4466418921947479,0.5533581078052521,adversarial
7,7,0.36473262310028076,0.6352673768997192,adversarial
8,0,0.6214069724082947,0.3785930275917053,adversarial
0,2,0.996866762638092,0.003133237361907959,adversarial
1,1,0.19197531044483185,0.8080246895551682,adversarial
0,0,0.7560763359069824,0.24392366409301758,adversarial
1,9,0.9965916872024536,0.0034083127975463867,adversarial
3,5,0.7659263014793396,0.2340736985206604,adversarial
6,6,0.6506710052490234,0.34932899475097656,adversarial
4,7,0.8955088257789612,0.10449117422103882,adversarial
8,0,0.9764596819877625,0.02354031801223755,adversarial
0,0,0.6568997502326965,0.34310024976730347,adversarial
6,4,0.8674870729446411,0.1325129270553589,adversarial
0,3,0.3533731997013092,0.6466268002986908,adversarial
9,9,0.976610541343689,0.023389458656311035,adversarial
1,8,0.8035645484924316,0.19643545150756836,adversarial
6,4,0.8554549217224121,0.1445450782775879,adversarial
2,3,0.8035269379615784,0.19647306203842163,adversarial
1,1,1.0,0.0,adversarial
0,1,0.30778712034225464,0.6922128796577454,adversarial
1,1,0.6914958953857422,0.3085041046142578,adversarial
3,5,0.560623824596405,0.43937617540359497,adversarial
0,0,0.9380573630332947,0.06194263696670532,adversarial
3,4,0.999152660369873,0.0008473396301269531,adversarial
7,7,0.8494362235069275,0.1505637764930725,adversarial
9,0,0.6469777226448059,0.3530222773551941,adversarial
9,7,0.8781636357307434,0.12183636426925659,adversarial
3,2,0.42048585414886475,0.5795141458511353,adversarial
7,7,0.9999988079071045,1.1920928955078125e-06,adversarial
5,7,0.6222806572914124,0.37771934270858765,adversarial
7,7,0.9909362196922302,0.009063780307769775,adversarial
1,1,0.3870983123779297,0.6129016876220703,adversarial
6,3,0.8930492401123047,0.10695075988769531,adversarial
6,6,0.9217270016670227,0.0782729983329773,adversarial
1,9,0.9996594190597534,0.00034058094024658203,adversarial
1,8,0.6850879192352295,0.3149120807647705,adversarial
1,9,0.8642807602882385,0.13571923971176147,adversarial
4,2,0.40914490818977356,0.5908550918102264,adversarial
4,2,0.4712320566177368,0.5287679433822632,adversarial
2,4,0.5914724469184875,0.40852755308151245,adversarial
1,2,0.39577245712280273,0.6042275428771973,adversarial
7,4,0.4555409848690033,0.5444590151309967,adversarial
0,8,0.5410842895507812,0.45891571044921875,adversarial
1,1,0.5442516803741455,0.4557483196258545,adversarial
2,2,0.4145199954509735,0.5854800045490265,adversarial
1,3,0.3264337480068207,0.6735662519931793,adversarial
1,1,0.48925551772117615,0.5107444822788239,adversarial
3,5,0.46382924914360046,0.5361707508563995,adversarial
2,7,0.9599189758300781,0.040081024169921875,adversarial
6,6,0.9243916869163513,0.07560831308364868,adversarial
9,7,0.5510304570198059,0.4489695429801941,adversarial
1,9,0.991084098815918,0.008915901184082031,adversarial
3,5,0.8554107546806335,0.14458924531936646,adversarial
2,2,0.782102108001709,0.21789789199829102,adversarial
0,5,0.36237815022468567,0.6376218497753143,adversarial
8,0,0.9315255880355835,0.0684744119644165,adversarial
7,6,0.4367104768753052,0.5632895231246948,adversarial
3,5,0.9013603925704956,0.0986396074295044,adversarial
4,2,0.8556426763534546,0.1443573236465454,adversarial
6,2,0.4215526580810547,0.5784473419189453,adversarial
4,5,0.4842822253704071,0.5157177746295929,adversarial
6,6,0.7609217166900635,0.23907828330993652,adversarial
9,9,0.6575176119804382,0.34248238801956177,adversarial
4,5,0.6482427716255188,0.3517572283744812,adversarial
8,6,0.9540513157844543,0.045948684215545654,adversarial
9,7,0.9508436322212219,0.049156367778778076,adversarial
3,5,0.8685049414634705,0.13149505853652954,adversarial
0,0,0.6784824132919312,0.32151758670806885,adversarial
5,5,0.47894781827926636,0.5210521817207336,adversarial
7,4,0.4512908160686493,0.5487091839313507,adversarial
2,5,0.6438497304916382,0.3561502695083618,adversarial
0,2,0.5609399080276489,0.4390600919723511,adversarial
2,0,0.887332022190094,0.112667977809906,adversarial
9,7,0.349570095539093,0.650429904460907,adversarial
9,0,0.9888445734977722,0.011155426502227783,adversarial
3,2,0.8772162199020386,0.12278378009796143,adversarial
8,8,0.929137647151947,0.07086235284805298,adversarial
7,2,0.9948439598083496,0.005156040191650391,adversarial
1,1,0.5452753305435181,0.45472466945648193,adversarial
1,1,0.7238172292709351,0.27618277072906494,adversarial
2,6,0.7837536931037903,0.21624630689620972,adversarial
2,2,0.5865591168403625,0.41344088315963745,adversarial
